movieID,genreID
3754,3
3754,9
3754,2
3755,14
3755,11
3756,14
3758,14
3758,20
3758,11
3760,9
3761,13
3761,19
3761,14
3761,11
3763,13
3763,19
3763,11
3764,13
3764,19
3764,11
3765,19
3765,14
3765,15
3766,13
3766,18
3767,13
3767,18
3768,13
3768,18
3769,13
3770,8
3770,20
3770,11
3771,13
3771,10
3771,2
3773,9
3774,9
3774,14
3774,15
3783,19
3783,14
3784,9
3784,2
3785,9
3785,8
3786,9
3787,9
3788,14
3788,5
3789,14
3790,14
3791,14
3792,14
3792,15
3792,7
3793,13
3793,10
3793,20
3794,9
3794,14
3795,14
3797,11
3798,14
3798,8
3798,5
3799,1
3799,3
3801,14
3801,5
3802,13
3802,20
3806,7
3807,10
3807,2
3808,14
3808,18
3809,9
3810,14
3810,11
3811,14
3811,18
3812,9
3813,14
3814,9
3816,14
3819,9
3821,9
3822,14
3822,15
3823,14
3824,14
3824,15
3825,9
3825,14
3825,15
3826,8
3826,20
3826,11
3827,13
3827,10
3827,9
3827,20
3830,9
3830,8
3830,11
3831,9
3832,8
3833,8
3833,20
3834,10
3834,14
3834,15
3835,11
3836,13
3836,9
3836,18
3837,13
3837,2
3837,8
3837,20
3837,11
3838,8
3839,8
3840,8
3841,13
3841,9
3843,8
3844,14
3845,14
3846,9
3847,8
3849,8
3849,5
3849,11
3851,9
3852,9
3855,14
3855,15
3857,11
3858,9
3859,4
3861,9
3862,9
3863,14
3863,8
3863,11
3864,13
3864,10
3864,20
3865,9
3865,4
3868,13
3868,9
3868,19
3868,15
3869,9
3870,14
3871,14
3871,7
3872,14
3873,9
3873,7
3877,13
3877,10
3877,2
3879,13
3879,11
3882,9
3884,9
3888,14
3888,15
3889,13
3889,10
3889,2
3893,9
3893,19
3893,14
3893,15
3893,11
3894,14
3895,19
3895,11
3896,19
3896,11
3897,14
3898,13
3898,9
3899,19
3899,14
3899,11
3900,9
3900,14
3901,9
3901,14
3906,19
3906,11
3908,8
3909,9
3909,15
3910,14
3910,17
3911,9
3912,9
3912,14
3914,14
3915,14
3916,14
3917,8
3918,8
3919,8
3920,14
3920,2
3920,5
3920,15
3922,9
3925,9
3925,14
3926,10
3926,20
3927,10
3927,20
3928,9
3928,8
3929,9
3930,10
3930,8
3930,20
3932,8
3932,20
3933,8
3933,20
3937,20
3937,11
3938,8
3939,8
3940,8
3941,8
3942,8
3943,9
3945,10
3945,1
3945,3
3946,13
3946,14
3946,11
3947,13
3947,19
3947,14
3947,11
3948,9
3949,14
3950,14
3951,14
3952,14
3952,11
3953,9
3953,15
3955,9
3957,13
3957,14
3958,14
3959,13
3959,10
3959,20
3962,9
3962,8
3963,17
3964,1
3964,3
3965,14
3965,12
3966,19
3966,12
3967,14
3968,9
3969,14
3971,9
3971,5
3972,13
3972,9
3973,19
3973,8
3973,5
3973,11
3974,10
3974,3
3977,13
3977,9
3978,14
3978,15
3979,9
3980,14
3981,13
3981,20
3981,11
3983,14
3983,15
3984,13
3984,10
3984,11
3985,14
3985,18
3986,13
3986,20
3986,11
3987,14
3987,15
3988,3
3988,9
3988,2
3989,4
3990,1
3990,3
3990,9
3991,3
3991,9
3992,14
3992,15
3992,18
3993,14
3993,15
3994,14
3994,20
3996,13
3996,14
3996,15
3997,13
3997,10
3997,9
3997,2
3998,14
3999,13
3999,10
4000,10
4000,14
4002,9
4003,9
4005,13
4005,10
4005,11
4006,10
4006,1
4006,3
4006,20
4007,14
4008,14
4008,18
4009,14
4010,9
4011,9
4011,19
4011,11
4012,9
4012,14
4014,14
4014,15
4015,9
4015,20
4016,10
4016,1
4016,3
4016,9
4016,2
4017,14
4018,9
4018,15
4019,14
4020,11
4021,14
4022,14
4023,9
4023,14
4023,15
4024,15
4025,9
4025,19
4027,10
4027,9
4027,19
4029,9
4029,14
4030,8
4031,14
4031,15
4031,7
4032,9
4033,14
4033,11
4033,18
4034,19
4034,14
4034,11
4035,15
4035,7
4036,14
4036,8
4037,19
4037,12
4037,5
4037,11
4039,3
4039,17
4040,9
4041,14
4041,15
4042,13
4042,14
4042,18
4042,7
4043,19
4043,14
4046,14
4047,14
4047,18
4051,8
4051,20
4052,19
4052,14
4052,11
4053,13
4053,9
4054,14
4054,15
4055,14
4056,19
4056,14
4056,5
4056,11
4061,14
4061,15
4062,9
4062,14
4062,15
4063,9
4063,14
4063,15
4064,13
4064,19
4064,11
4065,13
4065,19
4065,14
4066,13
4066,9
4067,14
4067,15
4068,9
4069,9
4069,15
4074,14
4077,14
4077,11
4078,14
4079,9
4079,20
4080,9
4081,9
4082,9
4082,14
4082,15
4083,11
4084,13
4084,9
4084,19
4084,11
4085,13
4085,9
4085,19
4085,14
4086,13
4086,19
4086,5
4086,15
4086,11
4089,9
4090,1
4090,3
4091,9
4091,15
4092,15
4092,20
4093,11
4102,9
4102,4
4103,13
4103,10
4103,14
4103,18
4104,9
4105,2
4105,8
4105,11
4109,14
4109,11
4110,11
4111,14
4111,18
4113,14
4115,9
4116,9
4117,14
4121,13
4121,10
4121,9
4121,20
4123,9
4124,8
4124,11
4125,9
4125,20
4126,14
4127,9
4128,9
4128,8
4128,11
4129,2
4129,15
4130,9
4130,2
4131,9
4131,15
4131,20
4132,9
4132,15
4133,13
4133,10
4133,2
4133,20
4135,10
4135,9
4135,8
4138,9
4138,8
4139,19
4139,14
4141,9
4141,15
4142,13
4142,10
4142,14
4142,11
4143,8
4143,5
4144,14
4144,15
4146,14
4146,5
4146,15
4147,9
4147,14
4147,15
4148,8
4148,11
4149,9
4149,15
4152,14
4153,9
4153,2
4153,15
4154,1
4154,3
4155,14
4155,15
4156,9
4157,9
4157,14
4157,2
4157,15
4158,1
4158,9
4158,2
4159,13
4159,11
4160,14
4160,15
4161,13
4161,9
4164,14
4166,13
4166,14
4167,11
4168,9
4168,15
4171,4
4174,14
4175,9
4175,14
4178,14
4180,13
4180,14
4181,9
4184,9
4184,14
4184,15
4187,14
4189,14
4190,14
4191,9
4191,14
4191,15
4193,17
4194,14
4194,15
4194,18
4195,8
4195,5
4197,9
4198,20
4200,13
4202,14
4203,13
4203,19
4203,14
4204,9
4205,9
4205,14
4205,15
4207,13
4207,10
4207,18
4210,13
4210,19
4210,14
4210,8
4210,11
4211,14
4212,19
4212,5
4214,9
4215,9
4217,4
4218,19
4218,14
4219,9
4220,9
4221,9
4223,14
4223,18
4224,13
4224,11
4225,9
4226,5
4226,11
4228,9
4228,19
4228,15
4229,9
4229,15
4231,9
4231,15
4232,13
4232,10
4232,3
4232,9
4233,9
4234,14
4234,11
4235,14
4235,11
4236,4
4237,4
4238,13
4238,19
4238,5
4238,11
4239,19
4239,14
4240,9
4240,2
4241,1
4241,3
4242,9
4242,19
4242,14
4242,11
4243,19
4243,14
4243,5
4246,9
4246,14
4246,15
4247,10
4247,9
4247,5
4247,15
4248,9
4251,14
4251,11
4252,14
4254,9
4254,14
4255,9
4256,14
4259,14
4259,15
4260,14
4262,13
4262,19
4262,14
4263,14
4265,13
4265,11
4267,9
4268,9
4270,13
4270,10
4270,9
4270,11
4273,14
4275,13
4275,10
4275,2
4275,20
4276,9
4278,4
4280,9
4280,14
4280,15
4282,14
4282,2
4284,9
4285,9
4285,15
4289,9
4289,14
4290,9
4290,14
4290,17
4291,9
4291,19
4292,14
4293,9
4294,3
4294,2
4294,17
4296,14
4296,15
4297,14
4298,19
4298,12
4298,11
4299,13
4299,9
4299,15
4300,14
4304,4
4305,15
4305,11
4306,10
4306,1
4306,3
4306,9
4306,2
4306,15
4307,9
4307,15
4308,14
4308,17
4308,15
4310,13
4310,14
4310,15
4310,18
4312,10
4312,14
4313,14
4316,14
4317,9
4317,15
4321,9
4321,7
4322,14
4323,10
4323,18
4323,7
4325,14
4326,19
4326,14
4326,11
4327,10
4327,7
4329,7
4333,9
4333,19
4334,14
4337,14
4337,15
4337,18
4338,14
4338,18
4339,13
4339,10
4339,14
4339,18
4340,9
4342,14
4342,15
4343,9
4343,20
4344,13
4344,19
4344,14
4345,14
4347,9
4347,14
4349,9
4349,18
4350,9
4350,4
4351,13
4351,19
4351,11
4353,13
4353,18
4354,19
4354,11
4355,13
4355,14
4356,9
4356,17
4356,15
4357,9
4357,14
4357,15
4359,9
4361,9
4361,15
4366,10
4366,1
4366,3
4366,2
4367,13
4367,10
4368,9
4369,13
4369,19
4369,11
4370,10
4370,14
4370,20
4371,19
4371,14
4372,14
4372,15
4373,9
4374,9
4374,15
4378,19
4378,14
4380,14
4380,15
4381,9
4383,19
4383,14
4383,5
4383,11
4384,14
4386,3
4386,9
4387,13
4388,9
4389,14
4390,19
4390,14
4390,11
4392,9
4392,14
4392,2
4392,15
4393,14
4394,9
4394,17
4395,9
4395,19
4396,13
4396,9
4397,13
4397,9
4399,9
4399,14
4402,9
4403,8
4404,14
4404,2
4404,8
4406,19
4406,14
4406,7
4407,14
4407,11
4407,18
4408,14
4409,9
4409,14
4409,5
4409,11
4410,9
4410,19
4410,14
4412,9
4412,8
4412,20
4419,14
4419,15
4420,14
4422,14
4424,14
4426,12
4427,14
4428,9
4428,14
4428,15
4428,7
4429,14
4432,14
4432,12
4433,14
4434,13
4434,9
4434,20
4434,11
4436,5
4436,11
4437,8
4438,13
4438,14
4438,15
4438,11
4439,14
4440,13
4440,11
4441,13
4442,13
4442,9
4442,14
4443,13
4443,20
4443,11
4444,13
4444,19
4445,10
4445,4
4445,6
4446,10
4446,1
4446,2
4446,20
4447,9
4447,15
4448,13
4448,14
4449,14
4450,19
4450,14
4450,11
4451,9
4451,14
4451,15
4452,9
4453,4
4453,6
4454,1
4454,14
4454,20
4454,6
4458,4
4458,6
4459,4
4459,6
4462,9
4462,2
4463,14
4463,18
4464,9
4464,14
4464,15
4465,14
4466,13
4466,19
4466,14
4467,10
4467,9
4467,2
4470,14
4471,9
4471,15
4473,14
4473,18
4474,9
4474,14
4474,17
4475,14
4475,18
4476,9
4477,10
4477,3
4477,9
4478,9
4478,14
4480,8
4480,20
4482,14
4483,9
4484,14
4487,14
4487,15
4488,13
4488,19
4488,14
4489,9
4489,15
4490,9
4492,9
4492,20
4495,9
4495,15
4496,12
4496,5
4496,11
4497,13
4497,9
4497,8
4497,20
4498,13
4498,19
4498,11
4499,9
4500,9
4500,14
4502,3
4502,9
4504,9
4505,14
4505,15
4506,19
4506,5
4506,11
4508,14
4509,9
4511,9
4516,9
4517,8
4517,5
4517,11
4518,9
4518,8
4519,10
4519,1
4519,3
4519,2
4520,9
4521,14
4522,5
4522,15
4522,11
4523,9
4523,14
4523,2
4524,9
4526,9
4526,15
4526,20
4527,9
4527,15
4529,9
4529,14
4531,13
4533,9
4533,8
4533,20
4534,10
4534,14
4534,7
4535,14
4535,15
4535,7
4537,14
4541,8
4544,9
4544,20
4545,9
4545,20
4546,14
4546,11
4552,13
4552,8
4552,20
4552,11
4553,13
4553,20
4553,11
4557,14
4558,9
4562,9
4562,5
4563,9
4564,14
4564,2
4564,15
4565,13
4565,10
4568,13
4571,10
4571,9
4571,20
4572,13
4572,19
4572,14
4573,9
4573,14
4574,13
4574,11
4577,14
4577,18
4578,9
4578,15
4580,13
4580,20
4581,14
4583,13
4583,9
4584,9
4584,14
4584,15
4585,9
4587,9
4587,17
4587,20
4589,14
4589,17
4589,5
4591,10
4591,9
4591,2
4593,9
4594,13
4594,18
4595,14
4597,13
4597,14
4597,5
4599,14
4600,9
4600,14
4602,9
4602,19
4602,15
4603,9
4603,15
4605,9
4605,2
4608,19
4608,14
4610,9
4610,19
4610,5
4610,11
4611,19
4611,14
4612,14
4613,13
4613,9
4613,19
4614,13
4615,14
4616,14
4617,9
4619,9
4621,9
4621,15
4622,9
4623,9
4624,1
4624,9
4624,17
4625,14
4625,20
4625,11
4626,14
4626,15
4626,20
4628,9
4628,14
4629,13
4629,19
4629,11
4630,13
4632,13
4632,11
4634,10
4634,9
4635,13
4635,9
4635,14
4636,13
4638,13
4638,10
4638,20
4638,11
4639,9
4639,15
4640,13
4640,19
4640,11
4641,9
4641,14
4642,9
4642,14
4642,17
4643,13
4643,10
4643,14
4643,20
4644,9
4644,14
4644,15
4645,19
4645,8
4645,11
4646,9
4646,14
4649,9
4653,10
4653,9
4654,13
4654,14
4658,14
4658,8
4658,5
4658,11
4660,9
4661,19
4661,14
4661,11
4662,9
4662,19
4663,9
4666,9
4670,8
4670,11
4671,14
4672,9
4672,15
4673,13
4673,9
4673,19
4673,11
4675,13
4675,9
4676,9
4677,9
4677,19
4678,9
4679,9
4681,9
4681,14
4683,10
4683,3
4683,9
4683,14
4686,10
4686,9
4687,9
4688,10
4688,14
4689,5
4689,11
4690,19
4690,17
4695,19
4695,14
4697,9
4697,8
4699,14
4699,15
4699,11
4700,3
4700,9
4700,15
4701,13
4701,9
4703,14
4704,10
4704,9
4705,9
4708,14
4708,17
4709,9
4709,17
4709,7
4710,14
4710,7
4711,4
4713,14
4713,20
4714,9
4715,8
4717,13
4717,9
4718,9
4719,13
4719,1
4719,9
4719,19
4719,14
4719,15
4719,11
4720,14
4720,8
4720,5
4720,11
4721,13
4721,9
4721,7
4722,9
4723,14
4725,8
4725,11
4727,14
4727,15
4727,18
4728,9
4732,9
4733,9
4734,10
4734,9
4735,8
4735,20
4735,11
4736,9
4736,14
4736,15
4738,15
4738,20
4740,9
4740,15
4741,9
4741,14
4741,15
4743,9
4743,15
4744,8
4745,14
4748,13
4748,3
4748,9
4749,13
4749,3
4749,9
4750,13
4750,3
4754,14
4754,8
4754,5
4754,11
4756,13
4756,10
4756,14
4756,15
4757,9
4757,14
4757,17
4759,9
4759,14
4765,14
4766,19
4766,14
4766,15
4769,4
4770,11
4771,14
4772,14
4773,9
4774,9
4774,19
4775,14
4775,17
4775,15
4776,19
4776,14
4776,11
4777,9
4777,17
4777,20
4780,14
4782,9
4782,15
4783,4
4784,14
4785,14
4785,7
4786,8
4786,11
4787,14
4788,14
4788,15
4789,9
4789,2
4789,8
4789,17
4789,11
4792,8
4794,19
4794,8
4794,5
4795,10
4795,9
4795,15
4795,18
4796,9
4796,15
4798,9
4798,15
4799,13
4799,10
4799,9
4799,19
4800,13
4800,10
4800,14
4800,15
4800,11
4801,14
4802,13
4802,9
4802,15
4802,18
4803,14
4803,11
4804,9
4804,14
4808,5
4808,11
4809,14
4810,14
4811,14
4811,17
4812,10
4812,20
4813,20
4814,11
4815,14
4816,9
4818,13
4818,10
4818,9
4818,14
4821,10
4821,11
4822,3
4822,9
4823,9
4823,15
4825,9
4825,14
4826,13
4826,10
4826,14
4826,18
4827,8
4828,9
4828,15
4830,19
4830,14
4831,9
4831,17
4833,8
4833,5
4833,11
4835,14
4836,14
4836,15
4840,14
4840,15
4844,9
4844,19
4844,15
4845,9
4845,19
4846,13
4846,9
4847,14
4848,19
4848,14
4848,12
4848,5
4848,11
4849,9
4849,14
4850,13
4850,1
4850,20
4852,8
4855,13
4855,19
4855,11
4857,14
4857,17
4860,9
4862,14
4863,9
4863,19
4864,4
4864,6
4865,19
4865,8
4865,5
4865,11
4866,13
4867,9
4867,14
4871,14
4873,1
4873,14
4873,2
4874,14
4874,2
4874,5
4874,20
4876,8
4876,11
4877,9
4877,15
4878,14
4878,5
4878,20
4878,11
4879,13
4879,9
4879,19
4879,14
4880,14
4881,19
4881,14
4883,14
4885,11
4886,10
4886,1
4886,3
4886,9
4886,2
4887,13
4887,20
4887,11
4888,14
4889,19
4889,14
4890,9
4890,2
4890,15
4893,8
4893,11
4896,10
4896,3
4896,2
4898,9
4898,19
4898,5
4898,11
4899,10
4899,9
4899,2
4900,9
4901,13
4901,19
4901,14
4901,11
4902,14
4902,2
4902,8
4902,11
4902,18
4903,14
4909,9
4909,20
4911,10
4911,9
4911,2
4912,14
4912,17
4912,15
4914,19
4914,14
4914,15
4915,13
4915,10
4915,2
4916,14
4916,18
4917,14
4919,19
4919,14
4919,15
4919,11
4920,14
4920,15
4921,14
4921,15
4925,9
4926,9
4926,14
4926,17
4927,2
4927,5
4927,11
4928,14
4929,9
4932,5
4932,11
4936,14
4936,17
4939,13
4939,20
4941,13
4941,10
4941,20
4942,20
4945,19
4946,13
4946,19
4946,11
4947,13
4951,10
4951,14
4951,11
4952,9
4952,20
4953,10
4953,20
4954,9
4954,19
4956,13
4956,10
4956,9
4956,14
4956,15
4956,11
4957,19
4957,11
4958,13
4958,14
4958,18
4959,14
4961,4
4962,10
4962,7
4963,19
4963,11
4964,10
4964,14
4964,15
4965,13
4965,14
4965,11
4966,20
4966,11
4967,14
4967,18
4969,19
4969,5
4970,14
4971,9
4971,14
4973,9
4973,15
4974,9
4975,5
4975,15
4975,20
4975,11
4976,14
4977,14
4978,14
4978,5
4978,11
4979,9
4979,14
4980,10
4980,9
4980,2
4980,20
4981,9
4985,13
4985,10
4985,2
4987,13
4987,10
4987,20
4988,10
4989,9
4990,10
4990,1
4990,3
4990,9
4991,9
4991,14
4991,15
4992,9
4992,15
4993,10
4993,2
4994,9
4994,14
4994,15
4995,14
4995,15
4998,10
4998,19
4998,14
4998,11
5004,9
5007,10
5007,9
5007,11
5008,14
5008,5
5008,11
5009,14
5010,13
5010,14
5010,18
5011,14
5011,15
5012,14
5012,17
5012,15
5013,9
5013,14
5013,5
5014,14
5015,14
5015,15
5016,14
5021,9
5021,19
5021,5
5021,11
5023,14
5025,9
5026,13
5026,5
5026,11
5027,13
5027,9
5027,19
5027,14
5027,11
5028,14
5033,14
5033,11
5034,14
5034,15
5039,13
5039,10
5039,2
5040,13
5040,10
5040,2
5041,1
5041,2
5046,13
5046,14
5046,20
5046,11
5047,13
5047,9
5048,10
5048,3
5048,9
5049,13
5049,9
5049,19
5049,14
5051,9
5051,14
5051,15
5053,9
5054,20
5054,11
5055,13
5055,14
5059,4
5060,9
5060,14
5060,18
5062,5
5062,20
5062,11
5063,7
5064,13
5064,10
5064,14
5064,11
5065,14
5065,2
5065,8
5065,5
5065,11
5066,14
5066,15
5068,14
5069,13
5069,10
5069,1
5069,14
5069,2
5071,14
5071,15
5072,1
5072,20
5073,14
5074,9
5074,14
5075,9
5076,10
5076,3
5076,9
5076,14
5077,9
5077,15
5080,9
5081,14
5081,15
5083,9
5083,14
5088,9
5088,19
5088,14
5092,3
5092,9
5093,13
5093,11
5094,13
5094,20
5095,9
5095,19
5096,9
5099,3
5099,14
5102,9
5102,2
5103,3
5103,9
5103,14
5105,14
5105,8
5105,11
5106,9
5106,17
5106,15
5107,14
5107,18
5108,19
5108,14
5108,11
5109,10
5109,1
5109,3
5110,9
5110,19
5110,5
5111,14
5111,11
5112,14
5113,9
5113,19
5114,14
5116,9
5120,9
5120,5
5120,11
5121,9
5121,14
5127,14
5127,2
5127,5
5127,15
5127,11
5128,2
5128,8
5131,9
5131,14
5134,9
5134,14
5135,9
5135,15
5136,14
5136,8
5137,4
5139,9
5146,1
5146,2
5146,8
5146,20
5147,14
5151,9
5151,15
5152,13
5152,14
5152,18
5155,13
5156,13
5159,1
5159,3
5159,9
5159,17
5165,8
5168,9
5168,17
5168,15
5170,13
5170,9
5170,19
5171,13
5171,10
5171,20
5177,14
5177,15
5178,19
5178,14
5181,13
5181,20
5181,11
5187,9
5189,8
5189,20
5197,14
5198,14
5198,11
5202,14
5205,9
5205,8
5209,13
5209,10
5209,11
5212,13
5213,9
5214,9
5214,2
5218,10
5218,1
5218,3
5218,9
5219,13
5219,8
5219,20
5219,11
5220,13
5220,9
5221,14
5222,9
5222,15
5224,4
5225,14
5225,15
5226,14
5226,15
5231,9
5237,14
5238,14
5239,4
5239,14
5240,13
5240,14
5241,9
5241,15
5244,13
5244,10
5246,13
5246,9
5247,13
5247,9
5248,13
5248,9
5250,9
5254,13
5254,8
5254,11
5255,9
5256,14
5258,14
5264,13
5264,10
5264,20
5264,11
5265,9
5265,19
5265,14
5266,11
5267,14
5268,14
5268,2
5268,15
5269,14
5272,14
5275,14
5278,9
5278,15
5279,9
5279,15
5282,11
5283,9
5284,9
5284,15
5285,9
5285,19
5288,4
5288,18
5291,19
5291,14
5291,5
5292,9
5293,14
5293,11
5294,19
5294,14
5294,11
5296,9
5296,15
5297,14
5297,11
5298,9
5298,15
5299,9
5299,15
5300,13
5300,10
5300,14
5300,11
5300,7
5303,9
5303,15
5304,14
5304,18
5307,9
5308,9
5309,9
5309,15
5311,3
5311,8
5311,5
5311,11
5312,19
5312,11
5313,13
5313,10
5313,2
5313,11
5316,15
5316,11
5319,19
5319,11
5321,9
5322,14
5323,8
5323,20
5323,11
5324,9
5324,15
5325,4
5328,14
5328,15
5329,19
5329,14
5329,11
5333,19
5333,14
5334,9
5334,19
5337,9
5338,14
5339,9
5339,14
5341,14
5345,14
5346,14
5346,15
5347,14
5348,9
5348,14
5349,13
5349,10
5349,20
5349,11
5353,9
5353,14
5356,8
5356,20
5357,10
5358,10
5361,10
5363,9
5364,14
5364,11
5365,14
5365,15
5372,17
5372,7
5373,14
5373,15
5373,18
5375,9
5375,17
5375,7
5377,9
5377,14
5377,15
5378,13
5378,10
5378,20
5378,6
5379,14
5380,9
5380,14
5380,15
5382,9
5384,19
5384,14
5385,4
5387,14
5387,11
5388,13
5388,19
5388,14
5388,5
5388,11
5389,10
5389,1
5389,3
5389,7
5390,14
5391,14
5397,9
5397,20
5398,14
5400,14
5400,11
5401,9
5404,14
5404,15
5409,13
5410,14
5410,20
5414,13
5414,9
5414,19
5415,9
5415,14
5416,9
5416,14
5416,11
5417,14
5417,2
5418,13
5418,5
5418,11
5419,10
5419,3
5419,9
5419,2
5419,5
5420,13
5420,14
5420,18
5421,14
5422,9
5423,13
5423,19
5423,11
5424,19
5424,14
5424,15
5424,11
5425,14
5425,18
5427,9
5428,9
5433,10
5433,14
5433,8
5433,5
5433,11
5434,14
5434,12
5434,11
5435,7
5437,9
5437,20
5437,11
5438,13
5438,9
5440,7
5442,13
5442,9
5442,19
5443,9
5444,10
5444,1
5444,3
5444,20
5445,13
5445,19
5445,5
5445,20
5445,11
5446,10
5446,14
5447,14
5448,10
5448,1
5448,3
5448,9
5449,9
5449,15
5450,9
5450,14
5450,15
5451,9
5451,14
5451,15
5452,3
5452,9
5452,15
5454,9
5454,15
5455,9
5455,14
5456,9
5456,7
5458,3
5458,9
5458,2
5459,13
5459,9
5459,20
5460,13
5460,1
5460,3
5460,9
5461,9
5461,14
5462,10
5462,9
5463,13
5463,10
5463,2
5464,19
5464,14
5465,19
5465,14
5465,11
5466,9
5466,14
5466,15
5468,20
5470,9
5470,15
5471,14
5471,15
5472,3
5472,14
5472,17
5475,14
5475,5
5475,11
5476,8
5476,11
5477,14
5477,15
5478,13
5478,9
5478,8
5478,20
5479,13
5479,10
5479,14
5479,11
5480,3
5480,9
5481,9
5483,4
5485,9
5485,14
5485,15
5486,9
5489,8
5490,13
5490,9
5493,13
5493,10
5493,9
5497,10
5497,9
5497,20
5498,14
5499,10
5499,14
5499,15
5500,9
5501,9
5501,5
5502,8
5502,20
5502,11
5503,9
5503,14
5503,15
5504,10
5504,3
5505,9
5505,14
5506,19
5506,14
5506,5
5506,11
5507,13
5507,19
5507,11
5508,9
5508,14
5508,17
5512,9
5513,9
5513,4
5515,14
5521,13
5521,19
5521,14
5522,13
5522,14
5522,20
5523,13
5523,10
5523,9
5523,20
5524,10
5524,14
5524,15
5525,9
5525,14
5525,15
5527,14
5527,15
5528,14
5528,11
5529,9
5529,15
5530,9
5530,14
5530,2
5530,20
5531,14
5532,9
5532,15
5537,14
5537,17
5538,1
5538,3
5538,2
5539,1
5539,3
5540,13
5540,10
5540,2
5540,15
5541,13
5541,9
5541,15
5541,18
5543,13
5543,8
5543,20
5544,20
5544,11
5548,9
5550,17
5550,7
5553,9
5553,19
5553,15
5553,11
5556,19
5556,8
5556,11
5560,9
5560,17
5562,14
5562,11
5563,19
5563,14
5564,11
5568,9
5569,19
5569,8
5569,11
5570,14
5570,8
5570,11
5572,9
5573,9
5573,19
5574,13
5574,19
5575,19
5575,14
5577,9
5577,14
5580,13
5581,9
5582,10
5582,9
5584,9
5585,9
5588,8
5589,9
5589,14
5590,19
5591,3
5591,9
5596,10
5596,9
5596,20
5597,9
5597,20
5601,3
5601,14
5602,9
5602,19
5603,9
5603,19
5604,9
5604,20
5607,9
5607,14
5608,14
5608,11
5609,13
5609,11
5610,9
5610,14
5611,10
5611,18
5612,13
5612,11
5613,9
5613,19
5613,17
5613,5
5614,14
5614,15
5615,14
5617,9
5617,14
5617,15
5618,10
5618,1
5618,2
5619,4
5620,9
5620,15
5621,13
5621,9
5625,14
5625,15
5628,13
5628,9
5628,19
5628,14
5628,11
5629,1
5629,3
5629,17
5630,19
5630,5
5630,11
5632,14
5633,14
5635,14
5636,9
5636,19
5637,14
5638,13
5638,10
5638,2
5638,20
5640,8
5640,20
5643,4
5644,14
5646,14
5646,15
5649,8
5650,9
5651,1
5651,9
5651,18
5657,13
5657,10
5657,9
5657,19
5657,14
5663,8
5664,15
5665,13
5665,9
5665,19
5666,9
5666,14
5666,15
5666,11
5667,14
5667,2
5668,14
5669,4
5670,9
5670,4
5672,10
5672,1
5672,3
5672,2
5673,9
5673,14
5673,15
5675,9
5675,15
5678,13
5678,9
5678,19
5678,11
5679,8
5679,5
5679,11
5680,19
5680,14
5682,14
5684,4
5685,9
5685,14
5688,14
5689,19
5689,14
5690,1
5690,14
5690,18
5693,9
5693,14
5693,15
5694,9
5694,14
5694,17
5696,14
5699,7
5700,13
5700,10
5700,2
5700,20
5704,8
5704,20
5706,9
5706,14
5707,14
5707,15
5710,9
5712,5
5712,11
5720,13
5720,10
5720,9
5721,14
5723,9
5723,15
5733,11
5735,4
5735,8
5736,4
5736,8
5741,14
5741,15
5742,9
5742,14
5745,9
5745,14
5746,13
5746,8
5746,5
5746,20
5747,14
5747,18
5749,14
5749,8
5752,9
5752,15
5755,8
5755,5
5764,14
5764,8
5764,20
5764,11
5767,9
5767,19
5768,9
5768,2
5771,14
5771,8
5771,11
5772,14
5773,9
5779,8
5779,20
5780,9
5782,13
5782,14
5782,11
5784,8
5785,13
5785,9
5785,4
5786,13
5786,14
5787,5
5787,11
5788,14
5791,14
5791,15
5792,9
5792,14
5796,13
5796,10
5796,9
5797,2
5797,8
5799,14
5799,15
5799,18
5801,9
5801,18
5802,9
5803,13
5803,10
5803,9
5803,19
5804,3
5804,9
5804,2
5804,15
5809,19
5809,11
5810,14
5812,14
5812,15
5816,10
5816,2
5817,14
5817,18
5818,14
5818,15
5820,4
5820,17
5826,15
5826,7
5828,14
5828,11
5829,9
5829,14
5829,15
5833,13
5833,8
5836,9
5836,15
5838,14
5839,10
5839,14
5840,9
5840,14
5841,10
5841,15
5843,13
5843,14
5847,14
5849,9
5853,8
5853,20
5853,11
5856,9
5856,14
5856,15
5863,9
5867,19
5867,14
5867,11
5872,13
5872,10
5872,11
5873,14
5874,9
5875,14
5876,14
5876,11
5876,18
5878,14
5878,15
5879,1
5879,9
5879,17
5880,13
5880,10
5880,19
5880,11
5881,14
5881,15
5881,20
5882,10
5882,1
5882,3
5882,20
5882,6
5883,8
5883,11
5884,9
5884,8
5888,19
5888,14
5889,14
5889,15
5890,9
5890,14
5891,8
5891,11
5893,19
5893,14
5893,11
5896,9
5899,13
5899,14
5899,18
5900,9
5900,19
5901,19
5901,14
5902,9
5902,14
5902,15
5903,13
5903,20
5903,11
5909,9
5909,14
5909,8
5912,9
5912,19
5915,13
5915,14
5915,18
5919,20
5922,13
5925,8
5927,9
5927,14
5927,17
5927,15
5929,9
5929,15
5932,4
5938,9
5938,19
5938,5
5938,11
5941,9
5941,14
5941,17
5941,15
5942,9
5943,9
5943,15
5944,13
5944,14
5944,20
5944,11
5945,9
5945,14
5947,14
5949,11
5951,14
5952,10
5952,2
5953,14
5953,18
5954,19
5954,14
5955,14
5956,19
5956,14
5957,9
5957,15
5959,19
5959,14
5959,11
