movieID,countryID
6812,US
40851,US
7386,US
44004,US
1015,US
2451,CA
2451,US
65037,BE
8783,US
48150,US
48150,GB
6533,US
292,US
4677,US
35836,US
31433,US
39444,US
39444,DE
7149,US
67508,FR
67508,CZ
67508,DE
1793,AU
63853,GB
63853,AU
55094,US
4942,US
55820,US
3740,US
517,US
26467,US
175705,FR
7976,US
4152,FR
4152,GB
4152,BE
765,US
7454,CZ
7454,US
57368,US
55267,US
31225,US
31225,DE
5165,IT
7439,US
7439,DE
2522,US
31123,FR
34129,US
157172,US
56251,US
6708,US
57532,US
6763,DE
6763,US
6286,DE
6286,FI
6286,FR
5903,US
605,US
5943,US
43921,US
43921,DE
3250,US
56367,US
1345,US
2548,US
32914,CA
32914,US
58351,BR
56782,US
55721,BR
26124,US
56587,US
32596,US
32596,ES
32596,GB
32596,DE
6810,US
3751,FR
3751,GB
3751,US
72605,US
61132,GB
61132,US
61132,DE
3745,US
5507,US
1173,NL
1173,GB
1173,FR
33004,US
33004,GB
50442,DE
50442,GB
50442,US
59037,GB
59037,US
59037,DE
58103,US
58103,MX
58103,ES
48414,US
51935,US
26840,JP
5665,US
57183,IN
43333,CA
43333,IN
48560,US
47970,US
47997,US
6051,JM
43908,US
43908,GB
50794,GB
50794,US
50794,FR
45431,US
4487,US
40966,GB
46322,CN
46322,US
49278,US
49278,GB
42011,US
37384,US
57528,US
57528,DE
62644,DE
55232,DE
55232,FR
55232,US
55232,CA
58783,RO
58783,DE
58783,IT
58783,FR
58783,US
58293,ZA
58293,US
7089,IT
47423,US
59220,US
58303,AT
58303,DE
1357,AU
45382,US
46559,GB
49314,US
51091,US
58162,GB
58879,GB
58879,US
55805,US
40491,SE
40491,FI
74452,US
56607,CN
56607,US
56607,GB
72731,NZ
72731,GB
72731,US
475,IE
475,GB
58347,GB
58347,US
520,US
520,FR
4958,US
1275,GB
6996,GB
6996,AR
6996,FR
405,GB
405,US
405,CA
405,FR
21,US
31973,DE
31973,IT
31973,FR
6587,US
5673,US
2952,US
41863,US
41863,FR
69951,GB
69951,US
69951,FR
69951,CA
64622,DE
64622,US
3003,NL
3003,IL
3003,FR
3003,RO
3003,BE
58803,US
39427,US
1658,US
1658,GB
163,US
674,FR
674,IT
680,IT
680,FR
6023,FR
7749,FR
1320,US
1320,GB
1690,US
8831,US
8831,DE
8831,GB
57526,US
6436,US
6591,IE
6591,GB
2481,GB
2481,FR
2481,ES
2481,DE
2369,US
8376,US
2278,GB
2278,FR
2278,US
1711,US
5876,US
5876,DE
5876,GB
5876,AU
5876,VN
37386,US
58105,US
2212,GB
4624,NZ
4392,US
26527,ES
7037,FR
7037,ES
567,FR
567,ES
2505,DE
2505,US
58025,CA
58025,US
60408,FR
52241,US
52458,US
56333,US
6586,US
39715,US
50189,US
59429,US
69516,US
69516,JP
61401,US
6100,US
6989,US
41828,FR
41828,GB
510,US
34534,US
3260,US
3260,GB
3260,JP
57669,US
57669,GB
49347,GB
49347,US
6297,US
26326,MX
58107,US
57274,ES
3384,US
4553,US
63033,JP
63033,BR
63033,US
63033,GB
63033,CA
63033,IT
31702,IR
31702,FR
31702,IQ
4967,SI
4967,GB
4967,BE
4967,BA
4967,US
4967,IT
4967,FR
5299,US
5299,CA
3769,US
69644,US
932,US
27899,US
4022,US
60289,US
54503,US
1027,US
69526,US
3275,CA
3275,US
4989,US
2478,US
58047,GB
58047,DE
58047,FR
58047,US
49,CA
5971,JP
2150,ZA
2150,BW
50445,US
6731,US
6280,US
6280,DE
1590,US
1590,GB
55205,NL
55205,US
55205,CA
2925,FR
2925,IT
2925,DE
3845,FR
31309,FR
31309,IT
9010,US
9010,FR
9010,BE
5803,US
1268,US
1268,CA
68872,IT
43460,GB
280,FR
280,US
6869,BR
7459,BR
7459,AR
6798,GB
85,US
85,GB
3986,US
58627,US
58655,US
58301,US
58301,DE
58301,GB
58301,AT
58301,IT
58301,FR
231,US
7884,US
7884,CA
3421,US
5108,US
2701,US
31685,US
5009,ZA
5009,US
1091,US
4686,US
164,US
2641,GB
2641,US
2390,GB
40617,GB
40617,DE
2563,US
3624,US
3624,HK
364,US
49265,DE
49265,GB
2616,US
59306,CA
59306,US
49957,GB
6947,US
37720,US
60037,FR
60037,US
60037,IN
2976,US
1876,US
5479,CA
5479,GB
5479,DE
5479,US
54281,US
3002,US
3002,FI
3002,GB
3002,DE
2325,US
57951,US
59369,US
59369,FR
2126,CA
2126,US
8906,IT
8906,CO
7155,GB
7155,US
27032,HK
6541,HU
6541,GB
6541,CZ
6541,DE
6541,US
8641,US
4939,US
4546,FR
4546,DE
4546,NL
2427,SB
2427,US
2427,CA
1352,US
5500,US
5500,GB
26985,FR
26985,IT
611,US
2517,US
59258,US
2632,PL
3703,AU
37380,US
37380,DE
37380,GB
37380,CZ
1300,SE
1416,HU
1416,US
59026,FR
379,US
379,JP
66744,FR
66744,IT
1597,US
4447,US
60760,US
60760,CA
1833,US
158,US
653,SK
653,US
63808,FR
7315,DE
7315,US
3863,DE
3863,US
2,US
1385,US
1385,FR
58295,US
58295,GB
58295,AU
8948,GB
8948,US
533,US
1334,US
26603,US
1599,US
2421,US
4015,US
1432,US
708,US
4636,US
4636,AU
5478,AU
5478,US
3981,US
3981,AU
3988,DE
3988,US
3253,US
3254,US
1569,US
2401,US
64501,ES
64501,US
64501,FR
64499,US
64499,ES
64499,MX
64499,FR
62250,IT
61236,IL
61236,FI
61236,US
61236,FR
61236,CH
61236,DE
61236,AU
61236,BE
60072,DE
60072,US
60072,RU
2513,US
2722,AU
2722,US
2294,US
8372,US
4744,US
4744,DE
37731,US
37731,GB
63179,JP
63179,FR
63179,DE
63179,KR
74275,US
74275,FR
31660,JP
60074,US
6548,US
161,US
63992,US
86898,US
31431,US
2574,US
177,US
2662,US
48596,US
33145,US
31420,US
31420,FR
31420,CA
76743,ES
8530,GB
45183,FR
45183,HK
45183,AU
45183,TH
225,US
276,US
376,US
58876,US
3388,US
8578,AU
6636,US
6235,PL
6235,FR
6235,DE
44864,US
40614,GB
40614,US
3917,US
3917,GB
40959,US
36525,US
3006,US
34143,US
5785,US
3104,US
5882,US
59129,GB
5804,US
59738,US
5389,US
453,US
27513,AT
5380,US
5380,GB
5380,FR
6060,US
6060,GB
6060,FR
4785,IT
4785,FR
59421,US
2694,US
5610,US
44828,CA
44828,US
43917,US
1381,US
55261,US
5612,DE
5612,US
3735,US
3735,IT
36509,DE
36509,US
41573,US
42728,CZ
42728,DE
42728,US
42728,IE
42728,GB
42728,CH
6041,RO
6041,FR
6041,DE
6658,US
50003,US
50003,DE
50003,GB
50003,JP
870,US
26547,HK
548,US
289,US
328,US
257,US
4296,US
7134,DK
3918,GB
3918,US
6971,DE
6971,DK
6971,CH
6971,SE
6971,FR
585,US
327,US
181,US
181,JP
176,US
46865,US
169,FR
169,US
37477,US
52042,NL
52042,GB
52042,BE
52042,DE
2656,US
1025,US
3436,US
26555,US
4873,US
6042,AT
4602,US
1379,US
11,US
57,US
203,US
9,US
5611,MA
5611,US
5611,GB
92,US
2822,US
637,US
724,US
135,US
76,CA
76,JP
76,US
704,US
704,CA
6567,US
6567,DE
6567,GB
95,US
466,US
6595,US
5636,DE
5636,US
7023,US
7023,TW
27,US
3063,US
5524,US
5524,DE
2788,US
2788,GB
786,CA
786,US
44761,US
338,US
5111,US
19,US
5265,GB
5265,DE
5265,US
2428,US
1234,US
3802,US
1359,US
5809,CH
5809,FR
1674,US
27674,US
27674,CA
94,US
3617,US
43679,CA
43679,US
43679,DE
3062,US
4254,AU
4254,US
33646,US
7000,US
47122,CA
47122,US
802,US
5530,US
46948,US
27478,DE
27478,GB
27478,FR
5570,ES
506,IT
506,GB
506,FR
506,NL
506,RU
4380,DE
140,US
866,US
719,US
1111,GB
1111,CH
1111,FR
1111,IT
880,US
833,US
45106,US
1480,SE
1480,DE
1480,DK
44,US
1801,US
2117,GB
37727,US
27801,TH
7007,US
2153,US
1249,FR
1249,IT
741,JP
741,GB
2078,US
2406,MX
2406,US
788,US
349,US
996,US
5313,BE
5313,US
5313,DE
36519,FR
36519,US
2378,US
45672,US
2005,US
6264,CA
6264,DE
6264,US
2006,US
2970,DE
2970,PE
175,US
2915,US
196,US
2808,US
434,IT
434,JP
434,FR
434,US
7317,CZ
7317,US
45666,US
2054,US
3704,AU
7701,US
5528,US
6058,US
368,US
1499,US
1499,PE
1499,BR
1408,US
6659,US
1466,US
3267,MX
3267,US
91353,FR
91353,DE
91353,ES
8464,US
6880,US
3258,US
2918,US
4876,US
61350,US
61350,FR
61350,GB
218,US
218,FR
3826,DE
3826,US
7325,US
26340,FR
474,US
1587,US
44195,GB
44195,US
44849,LU
44849,FR
44849,BE
44849,US
44849,GB
1393,US
40732,GB
33124,DE
26249,IT
4466,HK
4466,US
2471,AU
2471,US
4343,US
4816,US
4816,DE
26696,US
998,US
999,US
1476,US
1429,HK
1497,HK
1497,US
2793,NL
2793,FR
2793,LU
2793,GB
2793,US
1686,US
53460,US
415,US
1735,US
1754,US
1593,US
1689,US
1422,US
1604,US
2170,US
2696,FR
2433,US
2448,JP
2448,GB
2448,DE
2448,US
2448,FR
2026,AU
2026,US
2322,US
2455,US
2455,CA
2455,GB
1641,GB
4979,US
2296,US
2580,US
842,US
1615,US
1500,US
1620,US
1731,US
1810,DE
1810,US
1810,FR
1810,JP
1810,GB
2432,US
2110,US
1957,GB
1688,US
2320,US
2320,FR
1474,US
1474,FR
2384,AU
1866,US
1848,US
1848,GB
1542,US
1542,GB
2599,US
1883,US
2862,US
2862,IT
2125,US
2540,US
3563,US
3563,DE
1762,US
1762,CA
1598,US
2625,HK
7482,HK
4444,HK
33294,JP
1916,CA
1916,US
2583,US
2356,US
1840,US
31878,HK
31878,US
31878,CN
6503,US
8528,US
8528,DE
2700,US
3252,US
4299,US
8640,IE
8640,GB
8640,US
551,US
6157,US
3005,US
173,US
6550,GB
2355,US
5504,US
2424,US
1753,US
5961,US
4558,US
4621,US
353,US
6596,US
6596,FR
59784,US
1095,US
6287,US
3937,US
7445,US
7445,CH
7445,GB
46337,GB
46337,US
41716,MX
41716,US
493,US
4450,US
4450,FR
4251,AU
34162,US
4978,AU
4978,DE
2493,AT
2493,DE
45028,US
1342,US
45208,DE
45208,GB
45208,US
2642,US
2642,GB
3409,US
5630,DE
5630,GB
5630,US
33893,ES
2539,AU
2539,US
65,US
5853,CA
2551,US
2551,CA
7366,US
8501,US
78105,US
5556,CA
5556,LU
5556,DE
5556,US
5556,GB
7782,US
7782,PE
7193,US
1231,US
8983,US
8983,HK
8983,CN
1997,US
5446,AU
6966,US
6249,US
6249,DE
1785,IT
1785,US
1785,GB
507,US
207,US
6959,US
3173,US
36289,FR
782,GB
782,US
6213,US
42285,US
2034,US
441,US
5506,US
1702,US
4361,US
6506,HK
6012,US
5415,US
4862,US
3130,US
261,US
26750,AU
26750,US
4439,DE
1042,US
69904,DE
485,US
4200,US
5541,US
27134,FR
34,AU
34,US
4480,US
3646,DE
3646,US
4489,US
39,US
4531,US
3274,US
5072,JP
546,US
546,GB
3271,US
5040,US
1513,US
435,US
6197,GB
6197,FR
6197,CA
6197,US
104,US
46335,US
46335,JP
46335,DE
4673,US
1438,US
7163,CA
7163,US
39231,US
1431,US
79,US
1004,US
2373,NL
2373,US
2058,US
2058,DE
5419,US
2901,US
42009,US
42009,CA
91355,DK
91355,FR
3208,US
5784,US
5784,AU
3087,US
3877,GB
3877,US
26350,IT
26350,ES
26350,US
26350,FR
32799,DE
6378,US
6378,GB
6378,IT
44193,US
50147,US
50147,CA
3702,AU
4802,US
6773,FR
6773,GB
6773,CA
6773,BE
3699,US
48319,GB
48319,US
1242,US
27788,DE
27788,US
2470,AU
48598,US
32743,JP
8949,US
8949,HU
48142,FR
48142,DE
48142,US
3979,US
3717,US
42015,US
43932,US
4732,US
3129,US
5577,US
4628,US
32291,US
5348,US
23,US
23,FR
30820,US
48774,GB
48774,US
27784,JP
7235,JP
45730,US
6143,US
6143,GB
39234,US
3761,US
54686,GB
54686,US
54686,FR
54686,BG
4344,AU
4344,US
6755,US
47810,DE
47810,GB
47810,US
47810,CA
47810,MX
2748,US
170289,US
2306,US
1707,US
1888,US
1057,US
46970,US
5451,US
33836,US
1975,US
49130,US
49130,GB
1976,US
1977,US
1978,US
26999,US
145,US
34150,DE
34150,US
442,US
4148,US
4148,GB
3994,US
2392,US
1730,MA
1730,US
4496,US
2371,US
54732,US
43871,US
43871,AU
50806,US
8860,US
50798,US
47382,US
38388,GB
38388,CH
38388,US
3470,SU
3470,JP
48161,US
45501,US
26680,US
2025,US
2025,FR
1667,US
1863,US
1608,US
34330,ES
6265,US
36527,US
4823,US
33669,US
2772,US
47261,US
52712,US
52712,CA
45440,US
33672,US
33672,DE
47518,US
8495,US
44397,FR
44397,US
51937,US
48520,US
2353,US
4369,US
4369,DE
508,US
8969,IE
8969,FR
8969,DE
8969,GB
8969,US
733,US
208,US
8961,US
49276,US
27022,US
4054,US
1399,US
2059,US
2310,US
2429,US
1681,US
2723,US
2713,US
761,AU
761,US
1655,US
51037,US
45210,FR
45210,GB
45210,US
30816,GB
2027,US
49274,AU
2394,US
7308,US
6886,US
6886,CA
6886,DE
2575,FR
48416,US
1885,US
7040,US
2498,US
3256,US
58998,US
6820,CA
7743,US
3763,US
6800,US
3268,US
2279,CA
2279,US
2279,FR
762,US
4700,US
2334,US
5093,US
40723,AU
40723,US
172,CA
172,US
4890,US
8373,US
784,US
48593,US
4728,US
4728,CA
42002,US
42725,US
6379,US
6379,CA
6379,DE
52375,US
45074,CA
45074,US
319,GB
47124,US
31,US
38992,US
43396,US
43396,NZ
43396,CH
43396,JP
34532,DE
34532,US
42730,US
6155,US
43928,US
1726,US
37382,GB
37382,FR
37382,US
42013,US
32031,US
26183,FR
26183,BE
6308,US
5900,US
5548,US
4623,US
2803,US
2328,US
3113,US
31221,CA
31221,US
126921,US
44197,DE
44197,US
53550,LU
53550,US
30848,US
47952,US
52245,US
44840,US
43912,US
3461,GB
5505,US
5505,NL
5505,DE
51925,US
1255,NZ
50942,US
50800,US
4353,US
43869,US
1516,AU
2119,US
33495,US
40339,US
49647,US
49647,DE
47640,US
4052,CA
4052,US
5134,GB
2048,US
4563,AU
2349,GB
1479,US
90384,US
45361,CA
45361,US
45361,RO
45361,GB
6889,US
32011,DE
32011,US
2469,US
1969,US
2476,US
4735,US
38583,US
38583,CA
4132,US
595,US
7033,US
32017,US
7102,US
69712,US
43930,US
33437,CN
33437,FR
33437,US
33437,GB
7142,US
2387,US
55245,CA
55245,US
40581,US
40581,DE
40581,CA
4879,US
4879,GB
7541,US
32296,US
98633,HK
42718,FR
27450,FR
27450,MX
27450,GB
3053,FR
3053,US
3053,CZ
34334,US
4168,US
5127,US
5127,DE
43904,US
4232,US
2727,US
552,AT
552,US
849,US
53280,ZA
53280,DE
53280,US
33085,US
33164,US
44399,US
3707,US
44731,US
48678,US
54934,US
1970,US
43919,CH
43919,US
54256,US
50796,DE
50796,US
50796,RO
50796,GB
27618,US
27618,DE
27618,GB
27618,CZ
27618,CH
5521,US
3505,US
3266,BE
51088,US
36533,US
7444,US
3310,US
3655,FR
3655,IT
27816,US
4103,GB
4103,ES
4103,US
4103,CN
616,US
45221,DE
45221,US
3710,US
47516,US
2046,US
4488,US
3701,US
4508,US
1971,US
4009,US
4009,CA
4580,US
4654,US
2735,US
3157,DE
3157,US
77561,US
63876,US
82169,GB
82169,US
4499,US
4577,US
2081,US
8870,US
6957,US
194,DE
194,US
194,JP
6093,GB
6093,US
6482,US
1779,US
2805,GB
2805,US
1627,FR
1627,US
2301,US
2379,US
3263,US
6764,US
1972,US
1185,GB
1185,IE
2359,FR
2359,GB
1037,GB
1037,JP
1037,US
5334,US
7045,GB
7045,US
6974,US
5438,US
5033,US
52279,US
1382,US
1191,US
26554,NZ
44777,GB
8337,US
6300,SE
6300,DK
60943,US
66203,US
60941,US
61255,US
61071,US
61024,US
76093,US
78637,US
78499,US
86332,US
78893,US
72737,US
65577,GB
65577,US
64497,US
64497,CA
64969,US
65088,US
8526,US
8526,GB
8526,IE
8526,DE
3264,US
2497,US
2709,US
2590,GB
2590,FR
2622,US
2622,GB
2622,IT
2560,GB
2560,US
2560,CZ
2560,MX
31698,GB
31698,DE
31698,US
1680,US
1680,GB
1862,US
1719,CA
1060,US
3185,US
2231,US
4614,US
2391,US
1979,US
33683,RO
33683,FR
26171,FR
26171,IT
3054,JP
5066,US
6975,AT
7756,SU
3194,US
4422,SE
2708,FR
3546,US
6448,US
3688,CA
3688,US
2094,US
117368,US
3723,US
3723,GB
3723,FR
5012,US
5012,GB
3809,US
2166,US
2702,US
742,US
1980,US
1981,US
53468,CA
6241,FR
52644,US
4357,US
26116,US
2405,US
27793,US
1996,US
2840,US
2431,US
71156,US
71156,GB
2485,US
72226,US
89804,US
142372,US
37545,DE
27839,US
1292,DE
1292,US
5540,US
118,US
3269,US
6535,US
2407,US
160,US
6593,US
968,US
3528,US
1591,US
6797,US
7394,GB
4429,US
2080,US
1306,US
1306,DE
1306,AU
1306,FR
2806,US
2456,US
2456,CA
4613,US
7562,FR
2898,US
2549,LU
2549,US
1623,US
2561,US
8093,KR
1515,US
62434,US
64197,IE
64197,GB
27746,CA
4349,US
2807,US
2436,GB
2436,IT
1703,US
26542,US
4811,GB
7477,US
2691,IT
2302,US
1126,US
1126,GB
2142,US
2893,GB
3190,CH
3190,US
3299,US
3299,DE
2761,US
3158,CN
3158,FR
3158,JP
2912,US
6909,SG
6909,HK
6909,NL
2861,US
3857,US
3861,US
5423,IE
5423,DE
5423,GB
382,US
2802,US
3179,GB
3179,US
3179,IE
2881,DE
2881,US
3079,GB
3178,US
3822,FR
3146,US
2289,US
1280,HK
1280,TW
1280,CN
3243,US
6999,US
1188,AU
6997,US
3120,US
522,AU
2082,US
3326,US
2106,US
5055,MO
5055,US
5055,HK
3557,US
5874,US
373,US
170,US
7354,US
3920,DE
7618,IT
7618,FR
7618,GB
7618,US
7618,JP
412,US
2083,GB
2083,US
6794,US
2052,US
492,US
543,US
448,US
534,GB
504,US
381,US
135937,US
135937,IT
232,US
232,TW
232,CN
302,IT
302,DE
302,FR
3946,US
351,US
2375,US
518,US
3534,US
3177,US
3225,US
117646,US
147,US
34271,US
4265,CA
4265,AU
4265,CH
4265,US
852,US
3513,US
3893,US
3893,DE
3991,US
61248,DE
61248,GB
61248,US
26686,US
26871,US
26871,FR
58972,US
2121,US
2718,US
5316,NL
5316,DE
5316,US
5316,GB
3203,AU
2810,JP
2422,US
2974,US
347,US
347,GB
347,FR
8268,US
4074,DE
3483,US
491,US
59118,US
59118,GB
277,US
7139,IE
7139,US
1924,US
6303,US
6350,JP
3551,US
55844,US
65585,US
62437,US
237,US
62999,US
73017,DE
73017,AU
73017,GB
73017,US
65982,US
65982,DE
48,US
229,GB
229,FR
229,US
191,US
86,US
743,US
6893,GB
1093,US
7017,US
661,US
4443,GB
662,US
7372,US
7372,FR
7372,AU
7372,GB
783,US
839,US
748,MX
748,US
1147,US
1411,US
1411,GB
5609,DE
5609,US
4593,US
2787,NL
2787,US
6582,US
8907,US
3538,GB
3510,US
3594,US
3906,US
2978,US
3565,US
3615,US
3618,US
3743,US
8454,RU
8454,CH
8454,AT
8454,FR
8454,TJ
8454,DE
8454,UZ
8454,JP
5633,US
5633,DE
5633,GB
2902,US
4030,US
1991,US
1049,DE
1049,US
2381,US
6951,US
8968,US
5152,US
5152,DE
7346,CH
7346,US
5107,US
5990,IT
7164,US
7164,GB
7164,AU
1588,US
8591,US
63,US
1171,GB
1171,US
31162,US
31162,GB
6686,US
6686,HK
5572,US
468,GB
4373,US
6721,HK
6722,HK
6723,HK
1858,HK
6196,US
7451,US
7451,CA
5237,US
6013,AU
6013,US
6884,US
6884,GB
6884,IE
8610,US
6219,US
1950,US
69,US
550,US
3916,US
26365,US
3824,US
3616,US
3864,JP
1295,US
4233,US
3969,US
3682,US
4945,US
4957,US
4498,US
8045,US
4359,US
26422,DE
26422,US
4047,US
4919,FR
2120,US
2450,US
361,US
59900,US
2335,US
74750,ES
59727,US
1799,US
2871,US
2523,US
2520,US
4007,US
1907,US
4506,US
4506,FR
1984,US
7320,US
6212,US
93805,AU
93805,FI
93805,DE
1005,US
60069,US
2318,US
647,US
3895,US
3950,US
3950,DE
3598,US
7988,GB
7988,IE
7988,US
4372,US
2159,US
2087,US
31367,US
4775,US
2252,US
1224,GB
38886,US
6338,US
7448,US
26344,US
5812,US
5812,FR
362,US
6946,DE
6946,US
7175,AU
7175,US
6936,US
6367,US
6367,DE
2483,ES
2483,IT
886,US
6078,US
27473,US
6040,AU
6040,US
4404,DE
7028,US
2367,US
350,US
7379,US
8340,US
6266,US
6750,GB
6750,FR
6750,NL
8959,FR
8959,DE
8959,US
8959,GB
49280,US
6322,DE
6322,CA
6322,US
7137,GB
7137,US
3508,US
60141,GB
5843,US
36850,HK
8656,PL
6958,US
50685,US
55292,US
54734,US
59333,US
59333,GB
8814,US
3953,US
63113,US
63113,GB
1135,US
2789,US
2790,US
5621,US
42018,GB
3504,US
7981,HK
2746,US
4881,GB
4881,US
799,NZ
799,US
8614,US
48518,US
6263,DE
6263,GB
6263,US
3545,US
2660,US
5499,US
3932,US
51666,GB
51666,ES
51666,BG
5004,US
54372,FR
4887,US
193,US
193,FR
2528,US
7005,US
5694,US
1614,US
4368,US
2122,US
606,US
7846,US
837,US
3221,GB
53326,FR
53326,RO
4228,US
1218,HK
60303,JP
7419,US
51498,US
48032,IT
4951,US
2065,US
40148,GB
40148,FR
5949,ES
14,US
5553,US
3844,US
990,US
3987,US
4366,US
4821,US
3992,IT
3992,US
4465,CA
4465,US
1011,US
1661,US
514,US
4036,US
4036,GB
4036,LU
107,US
107,GB
3684,US
3993,GB
3993,US
3993,DE
4224,CA
4224,US
4149,AU
4149,US
360,US
6790,PL
6790,JP
2096,US
1663,US
27683,US
6063,US
596,US
1395,US
575,US
2514,US
940,US
481,US
3654,US
3654,GB
33421,DK
33421,FR
33421,GB
7810,US
27539,GB
27539,US
27539,DE
7811,US
6927,US
6927,FR
6927,DE
6624,US
6624,CA
4533,US
4533,GB
6220,US
6765,US
6765,IT
4082,US
1046,GB
7649,US
7812,US
51562,US
6885,US
6885,AU
6885,GB
2468,US
68522,DE
68522,US
68522,GB
46062,US
1033,US
8341,GB
5014,US
31664,HK
31664,TW
242,IT
242,FR
242,BE
27408,IT
27408,US
27408,GB
4247,US
2033,US
54910,US
8512,US
3405,GB
4725,US
3930,US
2880,HK
2879,HK
27416,SE
27537,CA
42734,US
4143,US
5363,US
134326,IT
891,US
640,US
6344,FR
6344,DE
6344,DK
6344,IS
6344,NO
707,US
4241,JP
4386,US
5668,DE
5668,US
7010,GB
7010,VN
7010,FR
5480,US
446,CN
446,HK
3101,US
6664,US
141,US
2860,DE
2860,US
1777,US
3317,DE
3317,GB
3317,US
3317,JP
3105,US
5247,US
7161,US
267,US
5693,US
58,BE
58,IT
58,FR
374,US
6961,FR
6961,GB
5617,US
879,JP
879,DE
879,GB
879,US
3334,US
216,US
7047,US
1913,AU
5959,CA
5959,DE
5959,US
7285,GB
7285,US
7369,US
8815,US
3529,DE
3529,US
4086,US
7934,US
1288,US
4932,US
7178,US
8533,US
2815,CA
2815,US
2815,IL
2472,US
3037,US
419,US
6954,CA
6954,FR
8254,FR
8254,US
8912,FR
8912,US
6808,GB
1958,US
2022,US
2022,CA
2926,US
27434,US
27434,ES
7449,US
7449,CA
6872,CA
6872,DE
6872,JP
6872,US
100,US
4010,US
4745,US
122,US
26870,US
3261,US
7845,US
2287,US
3671,US
544,US
27317,JP
986,US
2798,US
6014,US
6014,GB
7362,US
2263,US
7297,SE
7297,NO
26085,US
4994,US
3249,US
4889,US
4340,US
4867,US
7018,US
7158,US
31427,US
8939,US
8939,DE
8939,CA
760,DE
1565,US
123,HK
656,US
8951,FR
8951,GB
914,US
1030,US
70545,US
2734,US
2535,US
8908,US
3581,GB
3581,IE
8808,US
26700,GB
7316,US
7316,DE
1995,US
861,HK
2089,US
7375,US
7375,CZ
7375,CH
7450,IE
7450,DE
7450,GB
7450,US
58975,DE
58975,US
58975,AU
2795,US
71619,BE
71619,FR
3392,US
2053,US
1041,FR
1041,GB
68480,IT
30850,LU
30850,GB
30850,IT
4282,IT
2042,US
3066,JP
3066,US
2488,GB
7348,DE
7348,US
49793,US
33171,US
33171,NL
51084,US
4297,SE
4297,DK
3396,US
8880,US
27523,KR
8966,DE
8966,US
4662,US
1992,US
1993,US
27834,RU
4062,US
7256,GB
32243,GB
32243,DK
26765,JP
26765,HK
51575,US
1272,US
53022,HK
6639,US
8836,US
4042,US
53808,US
5096,US
4080,US
1172,FR
1172,IT
7319,US
2184,US
1757,HK
7292,US
6021,DE
6021,FR
3015,US
1022,US
47725,FR
798,US
1034,US
2924,HK
502,US
4992,US
3032,US
1238,GB
531,US
531,GB
8830,US
1064,US
1537,JP
5538,CA
6204,US
8643,CA
8643,US
8967,US
2389,US
57640,DE
57640,HU
57640,US
1296,GB
1752,JP
1752,GB
1752,US
1752,DE
1752,DK
1752,FR
3259,US
60516,US
1983,US
8807,US
43560,GB
43560,US
1973,US
2408,US
4396,US
4396,HK
3255,US
6724,US
3342,US
1130,US
6283,JP
4410,US
1078,US
44943,US
44943,FR
3521,JP
3521,US
1003,US
4280,US
34292,GB
34292,US
432,US
4815,US
4815,AU
1289,US
8142,JP
7069,US
7069,GB
5969,US
272,GB
2090,US
64716,US
69640,US
69640,JP
71211,US
74458,US
2877,GB
3498,US
3498,GB
34811,GB
34811,DK
6879,US
51545,DK
1085,US
3626,GB
3626,NL
3626,LU
3626,DE
2088,US
2118,US
2118,CA
2290,US
5710,DE
5710,IT
38095,KR
4518,GB
1344,US
6695,US
4564,US
2770,US
30898,US
2581,US
3507,US
1985,US
7376,US
60,US
1029,US
1986,US
5064,US
804,US
6832,US
3683,US
4756,US
4756,LU
4756,DE
4756,GB
4448,US
4448,FR
4448,CA
4448,DE
3985,GB
2567,US
6484,US
2995,US
3070,US
4852,US
333,US
348,US
6994,US
4704,US
1094,JP
1094,GB
1094,IE
3098,US
317,US
4974,US
3879,DE
3879,US
3879,CA
42418,US
27873,US
2643,US
2643,GB
1047,US
31445,US
4998,US
2148,US
2745,GB
2745,FR
2794,US
1461,US
27846,CA
40870,FR
40870,CA
40870,MA
4916,US
31364,KR
6357,US
128944,US
1944,US
27584,FR
27584,US
3709,US
7202,US
7202,ES
27619,US
32598,US
32598,DE
74545,US
74545,FR
74545,DE
74545,GB
140038,IT
5476,US
42,US
4381,FR
562,US
5073,FR
5073,IT
52,US
1327,US
300,US
33830,US
5283,US
34530,US
4210,US
1194,US
4885,US
4880,US
6330,DE
6330,US
34332,US
35957,US
2206,US
4599,US
4639,US
5329,US
4899,US
5323,US
26585,HK
186,US
7802,US
6782,FI
6782,SE
3484,US
3484,CA
3075,GB
6530,FR
5522,GB
5522,US
1963,US
3010,BE
3010,FR
44937,FR
44937,BE
3708,US
2123,US
2123,IE
2123,GB
3044,US
64620,FR
64620,US
64620,GB
6858,PL
4541,US
5597,US
7937,SE
7616,US
27075,US
7027,US
3031,US
810,US
6299,CH
6299,FR
6299,ES
6299,DE
6299,IT
20,US
7104,US
3450,US
4787,US
2145,US
6252,US
5867,US
66,US
2872,GB
5103,US
5620,US
3973,US
2370,GB
7757,US
7757,GB
5094,US
5094,JP
5094,DE
4428,US
26413,HK
2919,AU
2919,US
4713,US
785,US
5444,US
2395,US
8387,US
6707,US
8169,US
2664,US
1920,US
27695,ES
27695,MX
27695,AR
2146,US
26375,US
47465,GB
47465,CA
5282,US
1077,US
2973,US
43558,US
440,US
1772,US
3919,US
3417,US
6239,US
1083,US
4799,US
7889,US
50354,FR
